QSO3_SC_A,QSO3_SC_R,QSO3_SC_N,QSO3_SC_D,QSO3_SC_C,QSO3_SC_Q,QSO3_SC_E,QSO3_SC_G,QSO3_SC_H,QSO3_SC_I,QSO3_SC_L,QSO3_SC_K,QSO3_SC_M,QSO3_SC_F,QSO3_SC_P,QSO3_SC_S,QSO3_SC_T,QSO3_SC_W,QSO3_SC_Y,QSO3_SC_V,QSO3_G_A,QSO3_G_R,QSO3_G_N,QSO3_G_D,QSO3_G_C,QSO3_G_Q,QSO3_G_E,QSO3_G_G,QSO3_G_H,QSO3_G_I,QSO3_G_L,QSO3_G_K,QSO3_G_M,QSO3_G_F,QSO3_G_P,QSO3_G_S,QSO3_G_T,QSO3_G_W,QSO3_G_Y,QSO3_G_V,QSO3_SC1,QSO3_SC2,QSO3_SC3,QSO3_G1,QSO3_G2,QSO3_G3
0.4257,0.4257,0.0,0.0,0.0,0.4257,0.8514,0.8514,0.4257,0.0,0.0,0.0,0.0,0.4257,1.277,0.8514,0.0,0.4257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.1346,0.2204,0.2193,0.1346,0.2204,0.2193
0.2896,0.5792,0.2896,0.0,0.0,0.5792,0.2896,0.5792,0.0,0.0,0.2896,0.5792,0.0,0.8688,0.5792,0.8688,0.0,0.0,0.5792,0.2896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.298,0.1475,0.2649,0.298,0.1475,0.2649
0.0,0.0,0.0,0.959,0.0,0.4795,0.0,0.4795,0.0,0.0,0.4795,0.4795,0.4795,0.4795,0.4795,0.4795,0.0,0.0,0.0,0.959,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.2081,0.1798,0.1326,0.2081,0.1798,0.1326
1.048,0.8733,0.6987,0.1747,0.0,0.1747,0.524,0.6987,0.0,0.524,1.7467,0.524,0.0,0.0,0.0,0.8733,0.0,0.0,0.0,0.3493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2886,0.2632,0.2735,0.2886,0.2632,0.2735
0.5052,0.0,0.0,0.5052,0.0,0.0,0.5052,0.5052,0.0,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1577,0.2243,0.1127,0.1577,0.2243,0.1127
0.3907,0.3907,0.3907,0.7814,0.521,0.521,0.3907,0.2605,0.0,0.0,0.521,0.3907,0.2605,0.3907,0.7814,0.7814,0.7814,0.1302,0.521,0.7814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777,0.3233,0.2688,0.2777,0.3233,0.2688
0.6043,0.0,0.0,0.6043,0.0,1.2085,0.0,1.2085,0.0,0.0,0.6043,0.0,0.0,0.6043,1.8128,0.0,0.0,0.0,0.0,0.6043,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.1183,0.1428,0.1347,0.1183,0.1428,0.1347
0.0,0.5106,0.0,0.2553,0.0,0.0,0.5106,1.0211,0.0,0.2553,0.7658,0.5106,0.5106,0.2553,0.2553,0.2553,0.2553,0.0,0.2553,0.2553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034,0.1768,0.2646,0.3034,0.1768,0.2646
0.7642,0.5732,0.3821,0.3821,0.0,0.1911,0.5732,0.1911,0.1911,0.3821,0.5732,0.3821,0.0,0.0,0.9553,0.1911,0.1911,0.0,0.9553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.2562,0.2756,0.2771,0.2562,0.2756,0.2771
0.3985,0.3985,0.7971,1.1956,0.0,0.0,0.3985,0.0,0.3985,0.0,1.1956,0.0,0.0,0.3985,0.3985,0.3985,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2011,0.1896,0.2108,0.2011,0.1896,0.2108
0.2246,0.8983,0.2246,0.6737,0.0,0.0,3.3687,0.2246,0.0,0.4492,0.0,0.6737,0.0,0.4492,0.8983,0.6737,0.0,0.0,0.2246,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.2394,0.2854,0.2506,0.2394,0.2854,0.2506
0.313,1.2522,0.313,0.0,0.0,0.0,0.0,0.6261,0.313,0.6261,0.313,0.0,0.313,0.0,0.0,0.313,0.313,0.0,0.0,0.313,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2283,0.2333,0.2253,0.2283,0.2333,0.2253
0.0,0.0,0.5051,1.0102,0.0,1.0102,0.0,0.0,0.0,0.0,0.5051,0.0,0.0,0.5051,0.5051,0.5051,0.5051,0.0,0.5051,1.0102,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1246,0.1887,0.1816,0.1246,0.1887,0.1816
0.7585,0.7585,0.0,1.0114,0.0,0.0,0.2528,0.7585,0.0,0.0,0.7585,0.2528,0.2528,0.5057,0.0,0.2528,0.2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.1902,0.245,0.312,0.1902,0.245
1.9259,0.642,0.642,0.0,0.0,0.0,0.0,0.642,0.0,0.0,1.2839,0.0,0.0,0.0,0.642,1.2839,0.642,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.1707,0.0856,0.1017,0.1707,0.0856,0.1017
0.3551,0.7102,1.0653,0.0,0.0,0.3551,0.0,1.7755,0.0,0.0,0.7102,0.0,0.3551,0.3551,0.3551,0.0,0.0,0.3551,0.0,0.3551,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.2565,0.1677,0.2207,0.2565,0.1677
0.1998,0.9992,0.0,0.1998,0.0,0.0,0.0,2.7976,0.1998,0.1998,0.5995,0.1998,0.0,0.5995,0.1998,0.9992,0.1998,0.0,0.3997,0.1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084,0.2724,0.2194,0.3084,0.2724,0.2194
0.5441,0.3627,0.3627,0.4534,0.0,0.5441,0.5441,0.5441,0.2721,0.0907,0.8162,0.8162,0.2721,0.0907,0.0907,0.6348,0.0907,0.0907,0.0907,0.9068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2874,0.301,0.3209,0.2874,0.301,0.3209
0.2447,0.4893,0.0,0.2447,0.4893,0.2447,0.4893,0.734,0.2447,0.4893,0.0,0.4893,0.2447,0.2447,0.9787,0.2447,0.0,0.2447,0.2447,0.4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226,0.2299,0.2029,0.3226,0.2299,0.2029
0.3362,0.6724,0.6724,1.0086,0.0,0.3362,0.0,0.0,0.0,0.0,1.0086,0.0,0.0,0.3362,0.6724,0.0,0.0,0.0,0.3362,0.3362,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.2536,0.2452,0.165,0.2536,0.2452
0.5339,0.0,0.5339,0.5339,0.0,0.5339,0.0,1.6017,0.0,1.0678,0.5339,0.0,0.0,0.5339,0.0,1.0678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1981,0.1178,0.1502,0.1981,0.1178,0.1502
0.2433,0.73,0.2433,0.5678,0.4867,0.1622,0.4056,0.3244,0.0,0.0811,1.0545,0.5678,0.3244,0.3244,0.2433,0.4867,0.5678,0.0,0.1622,0.4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933,0.3393,0.2863,0.2933,0.3393,0.2863
0.7537,0.5653,0.3769,0.3769,0.0,0.1884,0.5653,0.1884,0.1884,0.5653,0.5653,0.3769,0.0,0.0,0.7537,0.1884,0.1884,0.0,0.9422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.2637,0.2729,0.275,0.2637,0.2729,0.275
0.4191,0.4191,0.8381,0.0,0.0,0.8381,0.4191,0.0,0.0,0.4191,0.0,0.4191,0.8381,0.4191,0.4191,0.8381,0.0,0.0,0.0,0.4191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978,0.1691,0.2141,0.1978,0.1691,0.2141
1.0133,0.5066,0.0,0.0,0.0,0.0,0.5066,0.5066,0.0,0.5066,0.0,0.0,0.0,1.0133,1.0133,0.5066,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.1945,0.1893,0.1095,0.1945,0.1893,0.1095
0.5193,0.727,0.3116,0.3116,0.6231,0.3116,0.8309,0.4154,0.0,0.1039,0.6231,0.2077,0.0,0.4154,0.2077,0.8309,0.2077,0.0,0.2077,0.4154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2832,0.3167,0.2962,0.2832,0.3167,0.2962
1.0082,0.5041,0.0,1.2603,0.0,0.2521,0.7562,0.2521,0.0,0.0,0.7562,0.0,0.0,0.2521,0.2521,0.7562,0.5041,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692,0.2487,0.23,0.2692,0.2487,0.23
1.1227,0.7485,0.0,0.3742,0.0,0.3742,0.0,1.4969,0.0,0.0,0.3742,0.0,0.0,0.0,0.7485,0.3742,0.0,0.7485,0.0,0.3742,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913,0.2156,0.2189,0.1913,0.2156,0.2189
